regionID,constellationID,constellationName,x,y,z,xMin,xMax,yMin,yMax,zMin,zMax,factionID,radius
10000022,20000288,R-IZDC,-2.20896070661677e+17,7.93712726307383e+16,-2.77692487222722e+17,-2.25560969493521e+17,-2.16231171829834e+17,7.17322403423648e+16,8.70103049191119e+16,2.64374582178184e+17,2.91010392267261e+17,500019,1.33179050445385e+16
10000023,20000289,MDM8-J,-2.02449698298649e+17,1.01199870894943e+17,2.38553930773527e+17,-2.18711320615929e+17,-1.86188075981369e+17,9.54142520269486e+16,1.06985489762937e+17,-2.46299207326996e+17,-2.30808654220057e+17,,1.62616223172802e+16
10000023,20000290,U8-CWA,-2.31343135177883e+17,1.21431226976369e+17,2.35817661354788e+17,-2.47646124942621e+17,-2.15040145413145e+17,1.09429056989046e+17,1.33433396963691e+17,-2.4357278134502e+17,-2.28062541364557e+17,,1.63029897647381e+16
10000023,20000291,38G6-L,-2.42627774635218e+17,9.06698683572147e+16,2.35402618510258e+17,-2.5331623876985e+17,-2.31939310500586e+17,7.97710036138118e+16,1.01568733100618e+17,-2.45911855585429e+17,-2.24893381435087e+17,500016,1.08988647434029e+16
10000023,20000292,YS-GOP,-2.48711195095869e+17,8.62849531065765e+16,2.04957641183461e+17,-2.63433879213176e+17,-2.33988510978561e+17,7.54474048860592e+16,9.71225013270938e+16,-2.15137005419e+17,-1.94778276947921e+17,,1.47226841173076e+16
10000023,20000293,WMP-OF,-2.65046201778828e+17,1.05796642500356e+17,2.35846110211298e+17,-2.78303707260179e+17,-2.51788696297477e+17,9.80407178570557e+16,1.13552567143656e+17,-2.40977145063012e+17,-2.30715075359584e+17,,1.32575054813512e+16
10000023,20000294,LY-FY6,-2.57022079349368e+17,1.0821162195599e+17,2.14912305801764e+17,-2.64756931276698e+17,-2.49287227422039e+17,1.03770037890518e+17,1.12653206021462e+17,-2.21933788125936e+17,-2.07890823477592e+17,,7.7348519273295e+15
10000023,20000295,U-7RBK,-2.19148551655973e+17,9.32065300021366e+16,2.19936534215109e+17,-2.26411801439881e+17,-2.11885301872064e+17,8.03201669624278e+16,1.06092893041846e+17,-2.29136299932683e+17,-2.10736768497536e+17,500018,1.28863630397089e+16
10000023,20000296,G8-D09,-2.36501743423218e+17,9.29159138469675e+16,2.29776233672208e+17,-2.42384550523523e+17,-2.30618936322913e+17,8.76851305642198e+16,9.81466971297153e+16,-2.37206314259181e+17,-2.22346153085235e+17,,7.43008058697325e+15
10000023,20000297,304Z-R,-2.7712683538192e+17,6.57348411918854e+16,2.18485024566775e+17,-2.86544238161105e+17,-2.67709432602735e+17,4.62659985993155e+16,8.52036837844553e+16,-2.30724153686236e+17,-2.06245895447314e+17,,1.94688425925699e+16
10000023,20000298,K-QUVW,-2.69736430171761e+17,8.65581576602599e+16,2.11400119022874e+17,-2.79658952805782e+17,-2.59813907537739e+17,7.96002449945148e+16,9.35160703260049e+16,-2.15823014976605e+17,-2.06977223069143e+17,,9.92252263402134e+15
10000023,20000299,LN-L8L,-3.01103946453544e+17,6.14582946214556e+16,2.23753477620611e+17,-3.08516113162772e+17,-2.93691779744316e+17,5.25265620091267e+16,7.03900272337846e+16,-2.27540927500189e+17,-2.19966027741033e+17,,8.931732612329e+15
10000023,20000300,S4GH-I,-2.87881091635182e+17,5.88608607306081e+16,2.01897134255937e+17,-2.94963304579952e+17,-2.80798878690412e+17,5.13542829197209e+16,6.63674385414954e+16,-2.06858822269006e+17,-1.96935446242867e+17,,7.50657781088728e+15
10000023,20000301,0A-73B,-3.19394067132735e+17,3.65273054064862e+16,2.24160288174197e+17,-3.30175764355451e+17,-3.0861236991002e+17,2.58025957999815e+16,4.72520150129908e+16,-2.30483335257342e+17,-2.17837241091052e+17,,1.07816972227154e+16
10000042,20000302,Barvigrard,-1.24264869458734e+17,2.89489820585084e+16,5.73903351768429e+16,-1.332521037535e+17,-1.15277635163967e+17,1.46032942563879e+16,4.32946698606288e+16,-6.52384436419246e+16,-4.95422267117612e+16,500002,1.43456878021205e+16
10000042,20000303,Tiat,-1.32920656552566e+17,2.99671980775296e+16,4.36914310120233e+16,-1.36570989859789e+17,-1.29270323245344e+17,2.38075104224521e+16,3.61268857326071e+16,-5.21334378615036e+16,-3.52494241625429e+16,500002,8.44200684948035e+15
10000042,20000304,Aldodan,-1.07477458276633e+17,-6.95309320897108e+15,4.03668148558945e+16,-1.1863462228577e+17,-9.63202942674974e+16,-1.40799697127653e+16,173783294823165.0,-5.19840169933501e+16,-2.8749612718439e+16,500002,1.16172021374556e+16
10000042,20000305,Ani,-1.31138457456691e+17,5.03169464912839e+16,5.38337554547351e+16,-1.38043150126235e+17,-1.24233764787147e+17,4.12874152598135e+16,5.93464777227542e+16,-5.81785880995006e+16,-4.94889228099696e+16,500002,9.02953123147035e+15
10000042,20000306,Fribrodi,-1.37997971841353e+17,2.44606640228708e+15,4.4119683042885e+16,-1.45792318441954e+17,-1.30203625240753e+17,-7.66156709508692e+15,1.25536998996611e+16,-4.80910738697367e+16,-4.01482922160332e+16,500002,1.0107633497374e+16
10000042,20000307,Eugidi,-1.36906049263514e+17,3.34434505103164e+16,2.75589734549743e+16,-1.44326485048203e+17,-1.29485613478826e+17,2.85173672488596e+16,3.83695337717732e+16,-3.44294577908026e+16,-2.0688489119146e+16,500002,7.42043578468858e+15
10000042,20000308,Essin,-1.32484006702055e+17,1.78076187744506e+16,2.11288973895029e+16,-1.34671986395386e+17,-1.30296027008725e+17,1.20109887602606e+16,2.36042487886406e+16,-2.76596838411339e+16,-1.45981109378719e+16,500002,6.53078645163103e+15
10000042,20000309,Angils,-1.32579557192476e+17,7.00946773044435e+15,2.9086042331473e+16,-1.39339658751804e+17,-1.25819455633148e+17,-416693118486476.0,1.44356285793752e+16,-3.68353173213032e+16,-2.13367673416428e+16,500002,7.74927498983019e+15
10000025,20000310,Q-IPAA,7.41518358383591e+15,-2.12967843089039e+16,-2.18319826979683e+17,-3.17896543279434e+15,1.80093326004662e+16,-3.69361468773338e+16,-5.65742174047399e+15,2.13260616846091e+17,2.23379037113274e+17,,1.56393625684299e+16
10000025,20000311,K-ZKBM,4.64090993792534e+15,-677725331112202.0,-2.26595185107458e+17,-3.82432805217393e+15,1.31061479280246e+16,-1.11074086500471e+16,9.7519579878227e+15,2.18202316355716e+17,2.34988053859199e+17,,1.04296833189349e+16
10000025,20000312,MY-QQI,-2.28953868973768e+16,1.59394789441618e+15,-2.04720037688867e+17,-3.51305966662698e+16,-1.06601771284838e+16,-1.45601771819753e+16,1.77480729708077e+16,1.95474159369469e+17,2.13965916008266e+17,,1.61541250763915e+16
10000025,20000313,RTCU-5,-3.51485121534274e+15,2.97261911107116e+15,-2.01162488704518e+17,-9.3333859569219e+15,2.30368352623642e+15,-8.2883120323902e+15,1.42335502545325e+16,1.9589101199414e+17,2.06433965414895e+17,,1.12609311434614e+16
10000025,20000314,C73-U5,-2.25740636123336e+16,-1.42770643452597e+16,-1.90663440836955e+17,-2.87712454730413e+16,-1.63768817516259e+16,-2.14119650574375e+16,-7.14216363308179e+15,1.73757066057367e+17,2.07569815616544e+17,,1.69063747795886e+16
10000025,20000315,K-N3MD,2.4742313210962e+16,-1.61770017413744e+16,-2.2060563042361e+17,1.89638296192797e+16,3.05207968026442e+16,-2.02472004095043e+16,-1.21068030732445e+16,2.12466182348199e+17,2.28745078499021e+17,,8.13944807541091e+15
10000025,20000316,4MY-AB,1.09969738933163e+16,1.74946815053525e+16,-2.17840161751996e+17,2.12020904776699e+15,1.98737387388656e+16,8.05049795856927e+15,2.69388650521356e+16,2.10383699577494e+17,2.25296623926498e+17,,9.44418354678319e+15
10000025,20000317,Y46-EN,-8.54799310193297e+15,-2.35303393969113e+16,-1.65767307374258e+17,-1.67944645415099e+16,-301521662356072.0,-2.98244401181915e+16,-1.7236238675631e+16,1.55167154610563e+17,1.76367460137953e+17,,1.06001527636951e+16
10000025,20000318,EL8Z-M,3.88673579964892e+16,-1.6432379908846e+16,-2.28389184556606e+17,3.54977024157065e+16,4.22370135772718e+16,-1.91144566286883e+16,-1.37503031890037e+16,2.19409483654372e+17,2.3736888545884e+17,,8.97970090223432e+15
10000025,20000319,YENX-U,4.1365132824484e+16,-2.09875063915045e+15,-2.37974595231512e+17,2.52591506545018e+16,5.74711149944661e+16,-8.88265398235481e+15,4.6851527040539e+15,2.27043399892556e+17,2.48905790570468e+17,,1.61059821699821e+16
10000025,20000320,WTE-CK,4.28829909515982e+16,-1.58598754977287e+16,-2.45446293398219e+17,3.91756201520129e+16,4.65903617511835e+16,-2.96812120047751e+16,-2.03853899068229e+15,2.42523727007832e+17,2.48368859788606e+17,,1.38213365070464e+16
10000025,20000321,IJE6-J,6.66812152171086e+16,-5.88427196115316e+15,-2.45801054389059e+17,5.44900618166306e+16,7.88723686175867e+16,-1.78136548517332e+16,6.04511092942685e+15,2.32774251697101e+17,2.58827857081018e+17,,1.30268026919585e+16
10000043,20000322,Throne Worlds,-2.15258326880236e+17,3.62954142998076e+16,-6.65699818072566e+16,-2.25767946510462e+17,-2.04748707250009e+17,2.94872518862174e+16,4.31035767133977e+16,5.13191178557644e+16,8.18208457587489e+16,500003,1.52508639514922e+16
10000043,20000323,Mobit,-2.35184054487804e+17,3.66499701525031e+16,-4.89580338235367e+16,-2.47109547288479e+17,-2.23258561687129e+17,2.57449485200267e+16,4.75549917849795e+16,3.79809079641159e+16,5.99351596829575e+16,500003,1.19254928006751e+16
10000043,20000324,Yestadan,-1.65810212398963e+17,6.25465705114324e+16,-1.12660215311965e+17,-1.74556488485184e+17,-1.57063936312743e+17,5.84306084180488e+16,6.66625326048161e+16,1.04665461342214e+17,1.20654969281717e+17,500003,8.74627608622062e+15
10000043,20000325,Mazake,-1.97486987686475e+17,7.77031979958051e+16,-1.01475257204268e+17,-2.05943588644739e+17,-1.89030386728212e+17,6.8766970748792e+16,8.66394252428181e+16,9.36924792168452e+16,1.09258035191691e+17,500003,8.93622724701304e+15
10000043,20000326,Kekah,-1.57797882965595e+17,7.05348994836335e+16,-9.93800802258374e+16,-1.64523098443557e+17,-1.51072667487633e+17,6.4715100057172e+16,7.63546989100949e+16,9.62525378757924e+16,1.02507622575882e+17,500003,6.72521547796181e+15
10000043,20000327,Sosarir,-1.75072474375732e+17,6.31157190929832e+16,-7.90423260730994e+16,-1.86271796691336e+17,-1.63873152060128e+17,5.33170380285631e+16,7.29144001574033e+16,6.46615358534825e+16,9.34231162927163e+16,500003,1.43807902196169e+16
10000043,20000328,Armi,-2.5404992057699e+17,1.29994217837693e+16,-6.62461139789996e+16,-2.57148204819642e+17,-2.50951636334337e+17,4.65738213646888e+15,2.13414614310697e+16,6.02647897470317e+16,7.22274382109675e+16,500003,8.34203964730042e+15
10000043,20000329,Mulata,-2.35944831494938e+17,2.63049134962816e+16,-7.03335955619128e+16,-2.44747549170399e+17,-2.27142113819478e+17,1.02422580521691e+16,4.23675689403941e+16,6.06697500582956e+16,7.99974410655301e+16,500003,1.60626554441125e+16
10000043,20000330,Nashar,-1.84105026734877e+17,8.72157573686393e+16,-1.04751745907123e+17,-1.86527152213559e+17,-1.81682901256194e+17,7.62922235265885e+16,9.813929121069e+16,9.86519454676914e+16,1.10851546346554e+17,500003,1.09235338420508e+16
10000043,20000331,Kehina,-1.78313127966223e+17,5.85111120661399e+16,-1.00723234823401e+17,-1.82721141055623e+17,-1.73905114876824e+17,4.71348727351516e+16,6.98873513971281e+16,8.94138948137187e+16,1.12032574833084e+17,500003,1.13762393309882e+16
10000043,20000332,Avib,-1.86443806701776e+17,6.13405868057208e+16,-1.02216641610927e+17,-1.91228445276681e+17,-1.8165916812687e+17,5.51483292418788e+16,6.75328443695628e+16,9.83961706062043e+16,1.0603711261565e+17,500003,6.192257563842e+15
10000043,20000333,Liela,-1.63165410430791e+17,4.43247269628948e+16,-1.13517694152968e+17,-1.68297166251534e+17,-1.58033654610047e+17,3.93202911774211e+16,4.93291627483684e+16,9.86749429137782e+16,1.28360445392157e+17,500003,1.48427512391895e+16
10000043,20000334,Norgoh,-1.93128405128799e+17,4.98451724450733e+16,-7.42683070803747e+16,-1.98289764828091e+17,-1.87967045429508e+17,4.20037486640018e+16,5.76865962261449e+16,6.39090720628892e+16,8.46275420978602e+16,500003,1.03592350174855e+16
10000027,20000335,4M6-GJ,1.38553257910687e+17,6.76062506886037e+16,3.40757837713467e+16,1.28418314206483e+17,1.48688201614891e+17,5.24490340359079e+16,8.27634673412995e+16,-3.95684122683855e+16,-2.85831552743078e+16,,1.51572166526958e+16
10000027,20000336,D-GU3R,1.54853069525332e+17,4.68455825605926e+16,7.99584057326113e+16,1.4387125920528e+17,1.65834879845385e+17,4.08232467677906e+16,5.28679183533945e+16,-8.97584739538223e+16,-7.01583375114003e+16,,1.09818103200525e+16
10000027,20000337,N-APJ8,1.26277510176726e+17,4.82004599041693e+16,1.97506583059322e+16,1.17558686096655e+17,1.34996334256796e+17,4.40262035356755e+16,5.23747162726631e+16,-3.18642824575878e+16,-7.63703415427658e+15,,1.21136241516556e+16
10000027,20000338,PGPJ-8,1.69160953573359e+17,7.85635707436926e+16,3.48362692640135e+16,1.52918878349797e+17,1.85403028796921e+17,6.9837310059385e+16,8.72898314280001e+16,-4.12865664926641e+16,-2.83859720353629e+16,,1.62420752235623e+16
10000027,20000339,8G-JN6,1.15789909534562e+17,7.08543485421383e+16,3.6711405336956e+16,1.08577690392577e+17,1.23002128676547e+17,5.73944211558051e+16,8.43142759284716e+16,-4.40844751000443e+16,-2.93383355738678e+16,,1.34599273863332e+16
10000027,20000340,M9-AN3,1.31773292913975e+17,5.56357651761597e+16,4.98599515882098e+16,1.23437417513824e+17,1.40109168314126e+17,4.81266884573631e+16,6.31448418949563e+16,-5.41900209172048e+16,-4.55298822592148e+16,,8.335875400151e+15
10000027,20000341,6TT8-Z,1.29363471731245e+17,8.36694877730506e+16,2.43980830604528e+16,1.22558224993116e+17,1.36168718469374e+17,6.93136900796915e+16,9.80252854664098e+16,-3.39929366847889e+16,-1.48032294361168e+16,,1.43557976933591e+16
10000027,20000342,RDD-E6,1.82894556220222e+17,6.48155244782389e+16,2.66661882736868e+16,1.73497296437878e+17,1.92291816002567e+17,5.78717091632889e+16,7.17593397931889e+16,-2.91208033468864e+16,-2.42115732004872e+16,,9.39725978234447e+15
10000027,20000343,ICH-B6,1.61557141477658e+17,4.41667357320244e+16,4.94900576007625e+16,1.55613772963896e+17,1.67500509991419e+17,3.91033137420312e+16,4.92301577220175e+16,-6.37150209937688e+16,-3.52650942077562e+16,,1.42249633930063e+16
10000027,20000344,SLYP-5,1.8880851213304e+17,4.90414635872783e+16,3.16044024857986e+16,1.83554051767365e+17,1.94062972498716e+17,4.03132214593346e+16,5.77697057152219e+16,-3.84758790739873e+16,-2.47329258976099e+16,,8.72824212794367e+15
10000027,20000345,8AO-5V,9.72897403620626e+16,5.61789702908843e+16,5.19789610129719e+16,8.96334887919957e+16,1.0494599193213e+17,4.53536696961534e+16,6.70042708856151e+16,-5.7941896851696e+16,-4.60160251742478e+16,,1.08253005947308e+16
10000027,20000346,J-78ZG,9.49602851753467e+16,8.0309723872056e+16,1.31918656721041e+16,8.11881069973181e+16,1.08732463353375e+17,6.62230279262925e+16,9.43964198178196e+16,-2.80931684161101e+16,1.70943707190181e+15,,1.49013027440059e+16
10000027,20000347,H7Q-DG,1.6396772409237e+17,2.90848064204492e+16,1.98714774336534e+16,1.60616769570061e+17,1.6731867861468e+17,1.95695926209077e+16,3.86000202199908e+16,-3.06914733879994e+16,-9.05148147930745e+15,,1.0819995954346e+16
10000027,20000348,1VN-XC,6.79555705924636e+16,5.62685137756563e+16,-4.22200912621145e+15,6.24944495533581e+16,7.3416691631569e+16,5.26647724137622e+16,5.98722551375503e+16,-3.26093613716256e+15,1.17049543895855e+16,,7.48294526337401e+15
10000027,20000349,PG-RWX,1.62616127533768e+17,5.98031927698373e+16,3.58643446847993e+16,1.55077607292454e+17,1.70154647775083e+17,5.26905184021603e+16,6.69158671375143e+16,-3.87394264246649e+16,-3.29892629449336e+16,,7.53852024131464e+15
10000028,20000350,Fittakan,-5.71246322750231e+16,1.97262201270209e+16,6.6142614550131e+15,-6.51028352194808e+16,-4.91464293305653e+16,1.43762405801689e+16,2.5076199673873e+16,-1.14037603072473e+16,-1.82476260277885e+15,500002,7.97820294445775e+15
10000028,20000351,Tartatven,-4.83687518491622e+16,1.79903714925807e+16,-6.74345397566609e+15,-5.26505272764451e+16,-4.40869764218792e+16,8.6046287532714e+15,2.737611423189e+16,1.93780705697384e+15,1.15491008943583e+16,500002,9.38574273930928e+15
10000028,20000352,Besateoden,-3.86744012555172e+16,1.16541888272068e+15,7.29743765632795e+15,-4.41592204789569e+16,-3.31895820320776e+16,-1.23182854222348e+16,1.46491231876762e+16,-1.37655542734429e+16,-829321039213015.0,500002,1.34837043049555e+16
10000028,20000353,Almur,-4.83040595764889e+16,4.9138193829807e+15,-183156755441142.0,-5.28359561425396e+16,-4.37721630104382e+16,-1.2838498676381e+15,1.11114886335995e+16,-3.80525432438522e+15,4.17156783526751e+15,500002,6.1976692506188e+15
10000028,20000354,Eoldulf,-1.43195949695533e+16,-3.71816304190747e+15,4.60579625460463e+15,-2.21064074878961e+16,-6.53278245121052e+15,-8.13659279648814e+15,700266712673207.0,-1.24558824421495e+16,3.24428993294029e+15,500002,7.85008618754492e+15
10000028,20000355,Elfrard,-1.78703414162947e+16,-1.10255693317814e+16,-1.8049644802829e+16,-2.3559908997577e+16,-1.21807738350124e+16,-1.90854027993851e+16,-2.9657358641777e+15,9.62339122247995e+15,2.6475898383178e+16,500002,8.42625358034901e+15
10000029,20000356,N-K4Q0,-3.02166930946092e+16,7.81452708410427e+16,1.37261979990137e+17,-4.04882365539315e+16,-1.9945149635287e+16,6.93779285909795e+16,8.6912613091106e+16,-1.40514897413937e+17,-1.34009062566338e+17,500017,1.02715434593222e+16
10000029,20000357,UBPU-9,-4.22146957180384e+16,5.38877460163701e+16,1.19762953808631e+17,-5.40186914133043e+16,-3.04107000227724e+16,3.25123073380559e+16,7.52631846946844e+16,-1.31749618639476e+17,-1.07776288977786e+17,,2.13754386783142e+16
10000029,20000358,IPS-QB,-2.36432443936611e+16,8.62962081539699e+16,1.22818090251175e+17,-2.82688936251251e+16,-1.90175951621971e+16,7.90285517299535e+16,9.35638645779862e+16,-1.28251240628014e+17,-1.17384939874336e+17,,7.26765642401633e+15
10000029,20000359,8K-CHA,-5.1697617723466e+15,8.41233333087699e+16,1.2873231100986e+17,-1.21164071020028e+16,1.77688355730955e+15,7.70386207102824e+16,9.12080459072574e+16,-1.34750763316663e+17,-1.22713858703058e+17,,7.08471259848749e+15
10000029,20000360,ZYL-FT,-4.51374800544612e+16,8.11879214933247e+16,1.3060583409806e+17,-4.67034619564753e+16,-4.35714981524472e+16,7.49475895323824e+16,8.7428253454267e+16,-1.38772447263291e+17,-1.22439220932828e+17,,8.16661316523137e+15
10000029,20000361,NK-AOZ,3.59557137377667e+15,7.93866933684772e+16,1.16826906029791e+17,-2.65905582360261e+15,9.85019857115594e+15,7.49163599234073e+16,8.38570268135471e+16,-1.26464914351203e+17,-1.07188897708378e+17,,9.63800832141252e+15
10000029,20000362,V1G-63,1.34696269907301e+16,8.44819431832838e+16,1.20954248749469e+17,6.34013929512333e+15,2.05991146863368e+16,7.80162374646275e+16,9.09476489019401e+16,-1.25800372019774e+17,-1.16108125479163e+17,,7.12948769560673e+15
10000029,20000363,F-ZNNG,-3.38612283012614e+16,2.35419857795319e+16,9.55426370173393e+16,-4.31835909700931e+16,-2.45388656324297e+16,8.7882995176286e+15,3.82956720414352e+16,-1.05861586041297e+17,-8.52236879933814e+16,,1.47536862619033e+16
10000029,20000364,KR-XF4,6.76694249031003e+15,9.6014382799206e+16,9.38310781899044e+16,-9.25996296784728e+15,2.27938479484673e+16,7.79834522446253e+16,1.14045313353787e+17,-1.08288743590522e+17,-7.93734127892865e+16,,1.80309305545807e+16
10000029,20000365,RJ-1R7,-3.92820661056355e+16,5.60124668604681e+16,1.07072987194613e+17,-4.57273432183681e+16,-3.28367889929028e+16,5.08827008453925e+16,6.11422328755438e+16,-1.12485549486294e+17,-1.01660424902932e+17,,6.44527711273267e+15
10000029,20000366,74IL-O,-7.85489387508114e+15,7.57084234082463e+16,9.83638483794718e+16,-1.22549950400001e+16,-3.45479271016222e+15,6.98414908926931e+16,8.15753559237994e+16,-1.05134238463725e+17,-9.1593458295219e+16,,6.77039008425282e+15
10000030,20000367,Ortner,-1.02443018585216e+17,4.19675424916581e+16,-3.27933142738942e+15,-1.19198464346739e+17,-8.56875728236929e+16,3.58909991782934e+16,4.80440858050229e+16,-7.47763282842871e+15,1.40362956832075e+16,500002,1.67554457615233e+16
10000030,20000368,Huvilma,-1.20644441659825e+17,5.91310740174903e+16,1.34199566725295e+15,-1.25234161059748e+17,-1.16054722259902e+17,5.09215090000822e+16,6.73406390348985e+16,-7.84955408194756e+15,5.16556274744165e+15,500002,8.20956501740815e+15
10000030,20000369,Osta,-8.08376975706355e+16,2.2570363709092e+16,4.99259899304576e+15,-8.82833856697144e+16,-7.33920094715565e+16,1.01521731805444e+16,3.49885542376397e+16,-1.30568415428305e+16,3.07164355673895e+15,500002,1.24181905285476e+16
10000030,20000370,Odengsolf,-9.872377018566e+16,4.52090239327248e+16,2.02902386955833e+16,-1.05003036781673e+17,-9.24445035896468e+16,3.98059970105447e+16,5.06120508549049e+16,-3.13603691228973e+16,-9.22010826826928e+15,500002,1.1070130427314e+16
10000030,20000371,Wiedadur,-7.25396951243385e+16,1.64795060491614e+16,2.19848427915836e+16,-7.78207908882556e+16,-6.72585993604215e+16,7.34804289590815e+15,2.56109692024147e+16,-2.98028126287425e+16,-1.41668729544247e+16,500002,9.13146315325328e+15
10000030,20000372,Hed,-1.28269338426337e+17,3.8212719069805e+16,7.55610880929475e+15,-1.3224641056418e+17,-1.24292266288495e+17,3.22310739458827e+16,4.41943641937272e+16,-9.68965601729805e+15,-5.42256160129145e+15,500002,5.98164512392224e+15
10000030,20000373,Sveipar,-9.18212036396139e+16,2.926450147244e+16,5.15767742261278e+16,-9.82937414808922e+16,-8.53486657983355e+16,1.03068549565459e+16,4.8222147988334e+16,-6.4110148903271e+16,-3.90433995489847e+16,500002,1.89576465158941e+16
10000030,20000374,Akimamur,-6.30282647180808e+16,1.08621333263734e+16,3.13467102508207e+16,-7.03642772158002e+16,-5.56922522203614e+16,4.40178950075128e+15,1.73224771519956e+16,-3.8079835239106e+16,-2.46135852625354e+16,500002,7.33601249771942e+15
10000030,20000375,Evannater,-8.1174323978944e+16,6.30776500268076e+15,3.44570045160692e+16,-8.89941583123118e+16,-7.33544896455761e+16,-2.03929840292539e+15,1.46548284082869e+16,-4.23567533201794e+16,-2.6557255711959e+16,500002,8.34706340560615e+15
10000030,20000376,Urtfer,-5.75892325568641e+16,3.03221906078799e+16,4.42491374780573e+16,-6.36566592720724e+16,-5.15218058416557e+16,2.09565003701098e+16,3.96878808456501e+16,-4.89308337890348e+16,-3.95674411670798e+16,500002,9.36569023777012e+15
10000030,20000377,Erada,-9.35446143178116e+16,4.39352848720958e+16,4.44893213804018e+16,-9.81034571079606e+16,-8.89857715276627e+16,3.58211325126733e+16,5.20494372315183e+16,-5.00580360386038e+16,-3.89206067221998e+16,500002,8.1141523594225e+15
10000030,20000378,Benurad,-6.29855417748897e+16,5.11770923668872e+15,4.19067508257121e+16,-7.35188485541418e+16,-5.24522349956376e+16,-7.41160744624274e+15,1.76470259196202e+16,-5.14625208380162e+16,-3.2350980813408e+16,500002,1.25293166829315e+16
10000031,20000379,5J-SSP,-4.43314695865185e+16,2.54491479398176e+15,-3.05300973053793e+17,-5.04973895235544e+16,-3.81655496494827e+16,-9.05065450324392e+15,1.41404840912074e+16,2.88488088852979e+17,3.22113857254607e+17,,1.68128842008137e+16
10000031,20000380,ZYR-NF,-4.13981934929108e+16,5.86600647484454e+15,-3.42343988363227e+17,-5.20420366226357e+16,-3.07543503631859e+16,-1.93451169721174e+16,3.10771299218065e+16,3.29566324673422e+17,3.55121652053032e+17,,2.52111234469619e+16
10000031,20000381,1A-WYQ,-4.26333424891107e+16,1.57033271900696e+15,-3.61118129511464e+17,-4.75253778876995e+16,-3.77413070905219e+16,-2.87312680019122e+15,6.01379223820514e+15,3.52666060361042e+17,3.69570198661885e+17,,8.45206915042166e+15
10000031,20000382,05M-I1,-4.62721531634544e+16,2.38008262117078e+16,-3.60833155398027e+17,-5.1170366458996e+16,-4.13739398679128e+16,7.34194644708141e+15,4.02597059763342e+16,3.52496029337422e+17,3.69170281458633e+17,,1.64588797646264e+16
10000031,20000383,EK-NQ2,-4.62048326638215e+16,-3.05280484810207e+16,-3.62894229796303e+17,-5.29938888615574e+16,-3.94157764660856e+16,-5.1067814648069e+16,-9.98828231397246e+15,3.52133631955521e+17,3.73654827637085e+17,,2.05397661670483e+16
10000031,20000384,O6W-QE,-3.48084236676072e+16,-8.55383451825671e+15,-3.64596143821145e+17,-4.24200992933643e+16,-2.71967480418502e+16,-1.47987872278971e+16,-2.30888180861627e+15,3.58848650870081e+17,3.70343636772208e+17,,7.61167562575704e+15
10000031,20000385,QZJ-FL,-3.09401810959562e+16,2.68479726064321e+16,-3.42591736922497e+17,-4.22810809808875e+16,-1.95992812110249e+16,1.91973440155067e+16,3.44986011973574e+16,3.38427448209036e+17,3.46756025635958e+17,,1.13408998849313e+16
10000032,20000386,Disier,-1.86618391602467e+17,6.5346420393098e+16,3.30162156062798e+16,-1.97199129695377e+17,-1.76037653509556e+17,5.40897259933861e+16,7.660311479281e+16,-4.26257888653339e+16,-2.34066423472257e+16,500004,1.12566943997119e+16
10000032,20000387,Gallente Border Zone,-1.58513371335378e+17,4.99371608510483e+16,8.52575992950059e+16,-1.64079864231202e+17,-1.52946878439553e+17,4.19187699362454e+16,5.79555517658511e+16,-9.55492103437198e+16,-7.49659882462919e+16,500004,1.02916110487139e+16
10000032,20000388,Spaen,-1.75124656361257e+17,4.03713269045537e+16,-5.69612194085744e+15,-1.78957770076061e+17,-1.71291542646453e+17,3.12822242128799e+16,4.94604295962275e+16,-3.03425155555103e+15,1.44264954372659e+16,500004,9.08910269167378e+15
10000032,20000389,Coriault,-1.83794826055178e+17,5.25386274426232e+16,2.46952387036598e+16,-1.9273633030302e+17,-1.74853321807336e+17,4.93193333403311e+16,5.57579215449153e+16,-2.95186017853342e+16,-1.98718756219855e+16,500004,8.94150424784213e+15
10000032,20000390,Firille,-1.65439877001789e+17,2.21785197533546e+16,1.86320168759278e+16,-1.7049147281756e+17,-1.60388281186019e+17,1.38254881565684e+16,3.05315513501409e+16,-2.32674529884819e+16,-1.39965807633737e+16,500004,8.35303159678625e+15
10000032,20000391,Jonenor,-2.05049542686881e+17,4.7914794806775e+16,1.47280129901511e+16,-2.12593381915376e+17,-1.97505703458385e+17,3.89228482108512e+16,5.69067414026988e+16,-2.34368973050391e+16,-6.01912867526322e+15,500004,8.99194659592378e+15
10000032,20000392,Algintal,-1.56869399692815e+17,4.60407643520277e+16,4.35994614579956e+16,-1.63162305849115e+17,-1.50576493536515e+17,3.53673000719526e+16,5.67142286321029e+16,-4.81640094688169e+16,-3.90349134471742e+16,500004,1.06734642800752e+16
10000032,20000393,Lolbrerie,-1.64774665198974e+17,4.16391871828605e+16,6.18422501411526e+16,-1.77845888422114e+17,-1.51703441975835e+17,3.16991852694956e+16,5.15791890962254e+16,-7.29167656980075e+16,-5.07677345842977e+16,500004,1.30712232231394e+16
